País OVE;País Banco Mundial;Código ISO 2;Código ISO 3;Región;Nivel de ingreso;Año;Área temática;ID área;Subárea;ID subárea;Código indicador;Indicador;Valor;Fuente;Fecha descarga;Error descarga
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2008;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;5766973.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2009;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;5121009.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2010;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;6428163.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2011;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;7728281.25393288;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2012;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;7738509.64544939;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2013;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;6866780.59935996;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2014;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;7888722.39935996;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2015;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;7086072.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2016;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;6025475.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2017;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;4209158.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2018;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;2217407.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2019;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;1516839.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2020;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;283524.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2021;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;265276.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2022;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;1373948.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2023;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;1783667.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2024;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2025;Infraestructura y digitalización;infraestructura_y_digitalizacion;Transporte;transporte;IS.AIR.PSGR;Pasajeros transportados por vía aérea;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1960;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1961;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1962;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
