País OVE;País Banco Mundial;Código ISO 2;Código ISO 3;Región;Nivel de ingreso;Año;Área temática;ID área;Subárea;ID subárea;Código indicador;Indicador;Valor;Fuente;Fecha descarga;Error descarga
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2016;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2017;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2018;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2019;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2020;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2021;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2022;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2023;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2024;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2025;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1960;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1961;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1962;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1963;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1964;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1965;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1966;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1967;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1968;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1969;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
