dataset_id,title,table,source_file,base,price_type,measure,frequency,period,year,quarter,classification,component,value,unit,status,source,source_url,fetched_at
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2002-T4,2002,4,Actividad económica,Actividad no petrolera,-11.118637600983874,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2003-T1,2003,1,Actividad económica,Actividad no petrolera,57997.66,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2003-T1,2003,1,Actividad económica,Actividad no petrolera,-17.787516097641188,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2003-T2,2003,2,Actividad económica,Actividad no petrolera,65342.06,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2003-T2,2003,2,Actividad económica,Actividad no petrolera,-8.727863817438006,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2003-T3,2003,3,Actividad económica,Actividad no petrolera,68345.5,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2003-T3,2003,3,Actividad económica,Actividad no petrolera,-6.712221217016818,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2003-T4,2003,4,Actividad económica,Actividad no petrolera,74813.24,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2003-T4,2003,4,Actividad económica,Actividad no petrolera,3.1978071864000555,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2004-T1,2004,1,Actividad económica,Actividad no petrolera,70643,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2004-T1,2004,1,Actividad económica,Actividad no petrolera,21.803189990768573,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2004-T2,2004,2,Actividad económica,Actividad no petrolera,74654,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2004-T2,2004,2,Actividad económica,Actividad no petrolera,14.251065852530502,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2004-T3,2004,3,Actividad económica,Actividad no petrolera,79420,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2004-T3,2004,3,Actividad económica,Actividad no petrolera,16.203700316772867,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2004-T4,2004,4,Actividad económica,Actividad no petrolera,84624,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2004-T4,2004,4,Actividad económica,Actividad no petrolera,13.113668115429817,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2005-T1,2005,1,Actividad económica,Actividad no petrolera,77106.29,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2005-T1,2005,1,Actividad económica,Actividad no petrolera,9.149229222994478,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2005-T2,2005,2,Actividad económica,Actividad no petrolera,84805.48,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Variación porcentual interanual,Trimestral,2005-T2,2005,2,Actividad económica,Actividad no petrolera,13.598038953036664,Porcentaje,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
bcv_pib_actividad_economica_trimestral,Producto interno bruto por actividad económica trimestral,PIB por actividad económica,5_2_4_trim.xls,1997,Precios constantes,Nivel,Trimestral,2005-T3,2005,3,Actividad económica,Actividad no petrolera,88694.22,Bolívares,Preliminar,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/cuentas_macroeconomicas/5_2_4_trim.xls,2026-08-21T20:49:33Z
